Date;Last Price
6/3/21;48602,01
5/3/21;49053,13
4/3/21;47918,88
3/3/21;50952,74
2/3/21;47451,1
1/3/21;48856,4
28/2/21;45248,24
27/2/21;46864,06
26/2/21;45672,06
25/2/21;48083,51
24/2/21;48758,53
23/2/21;47962,92
22/2/21;54938,64
21/2/21;57355,29
20/2/21;56537,03
19/2/21;55629,08
18/2/21;52037,53
17/2/21;52400,42
16/2/21;48585,51
15/2/21;48203,45
14/2/21;48865,24
13/2/21;47177,95
12/2/21;47947,17
11/2/21;46931,97
10/2/21;45039,51
9/2/21;47335,77
8/2/21;44691,74
7/2/21;38590,04
6/2/21;40093,11
5/2/21;37858,84
4/2/21;37681,13
3/2/21;37294,95
2/2/21;35687,9
1/2/21;33664,82
31/1/21;32601,26
30/1/21;34694,89
29/1/21;34641,09
28/1/21;33248,02
27/1/21;31005,85
26/1/21;32017,04
25/1/21;32701,29
24/1/21;31932,47
23/1/21;32366,47
22/1/21;33322,33
21/1/21;31217
20/1/21;34913,07
19/1/21;36489,64
18/1/21;36234,13
17/1/21;36533,95
16/1/21;35935,02
15/1/21;36261,52
14/1/21;38765,5
13/1/21;37283,48
12/1/21;34712,73
11/1/21;33964,38
10/1/21;38048,82
9/1/21;40858,59
8/1/21;40040,7
7/1/21;39733
6/1/21;35939,27
5/1/21;33792,24
4/1/21;31037,38
3/1/21;33591,73
2/1/21;31702,36
1/1/21;29250,59
31/12/20;28996,28
30/12/20;28904,39
29/12/20;26895,14
28/12/20;26599,22
27/12/20;26385,71
26/12/20;26670,1
25/12/20;24411,43
24/12/20;23405,27
23/12/20;23297,72
22/12/20;23437,95
21/12/20;23142,45
20/12/20;23385,77
19/12/20;23992,92
18/12/20;22901,2
17/12/20;22779,13
16/12/20;21206,36
15/12/20;19424,24
14/12/20;19199,17
13/12/20;19178,3
12/12/20;18800,18
11/12/20;18101,38
10/12/20;18349,98
9/12/20;18520,56
8/12/20;18773,5
7/12/20;19084,67
6/12/20;19248,35
5/12/20;19020,64
4/12/20;18825,45
3/12/20;19462,14
2/12/20;19156,67
1/12/20;19055,69
30/11/20;19378,61
29/11/20;18270,66
28/11/20;17763,11
27/11/20;17005,85
26/11/20;17055,5
25/11/20;18880,69
24/11/20;18944,86
23/11/20;18422,02
22/11/20;18597,77
21/11/20;18670,93
20/11/20;18589,49
19/11/20;17946,04
18/11/20;17786,57
17/11/20;17639,21
16/11/20;16704,72
15/11/20;15857,79
14/11/20;16008,29
13/11/20;16294,47
12/11/20;16159,74
11/11/20;15831,57
10/11/20;15389,01
9/11/20;15387,48
8/11/20;15342,02
7/11/20;14837
6/11/20;15553,32
5/11/20;15243,85
4/11/20;14008,75
3/11/20;13741,48
2/11/20;13619,76
1/11/20;13823,15
31/10/20;13850,1
30/10/20;13639,46
29/10/20;13486,71
28/10/20;13213,48
27/10/20;13620,54
26/10/20;13019,83
25/10/20;13036,88
24/10/20;13113,04
23/10/20;12942,9
22/10/20;13124,02
21/10/20;12855,5
20/10/20;11904,78
19/10/20;11735,13
18/10/20;11445,83
17/10/20;11354,91
16/10/20;11319,41
15/10/20;11545,26
14/10/20;11393,36
13/10/20;11434,88
12/10/20;11568,4
11/10/20;11332,36
10/10/20;11367,8
9/10/20;11041,96
8/10/20;10898,05
7/10/20;10661,08
6/10/20;10549,5
5/10/20;10741,28
4/10/20;10650,02
3/10/20;10572,62
2/10/20;10547,65
1/10/20;10606,06
30/9/20;10706,95
29/9/20;10756,95
28/9/20;10871,25
27/9/20;10725,25
26/9/20;10720,88
25/9/20;10717,46
24/9/20;10631,74
23/9/20;10224,14
22/9/20;10516,06
21/9/20;10479,79
20/9/20;10858
19/9/20;11093,84
18/9/20;10890,68
17/9/20;10937,41
16/9/20;10998,05
15/9/20;10867,34
14/9/20;10694,29
13/9/20;10318,18
12/9/20;10441,8
11/9/20;10329,82
10/9/20;10307,29
9/9/20;10259,62
8/9/20;10016,81
7/9/20;10154,11
6/9/20;10236,79
5/9/20;10086,94
4/9/20;10606,46
3/9/20;10785,86
2/9/20;11375,47
1/9/20;12022,35
31/8/20;11678,6
30/8/20;11640,79
29/8/20;11518,05
28/8/20;11502,58
27/8/20;11267,05
26/8/20;11513,5
25/8/20;11265,47
24/8/20;11731,2
23/8/20;11669,22
22/8/20;11608,04
21/8/20;11621,41
20/8/20;11863,08
19/8/20;11715,31
18/8/20;12030,11
17/8/20;12327,23
16/8/20;11849,5
15/8/20;11870,5
14/8/20;11770,13
13/8/20;11615,32
12/8/20;11565,95
11/8/20;11212,89
10/8/20;11859,27
9/8/20;11679,9
8/8/20;11716,3
7/8/20;11575,83
6/8/20;11851,58
5/8/20;11692,68
4/8/20;11214,45
3/8/20;11383,53
2/8/20;11090,63
1/8/20;11847,66
31/7/20;11345,63
30/7/20;11150,47
29/7/20;11222,15
28/7/20;10981,18
27/7/20;10891,81
26/7/20;9895,63
25/7/20;9729,45
24/7/20;9629,62
23/7/20;9593,77
22/7/20;9377,3
21/7/20;9376,53
20/7/20;9175,47
19/7/20;9171,94
18/7/20;9179,26
17/7/20;9157,69
16/7/20;9103,61
15/7/20;9213,7
14/7/20;9272,83
13/7/20;9249,8
12/7/20;9232,34
11/7/20;9217,05
10/7/20;9235,1
9/7/20;9237,04
8/7/20;9430,25
7/7/20;9254,79
6/7/20;9277,06
5/7/20;9013,96
4/7/20;9131,21
3/7/20;9092,7
2/7/20;9082,38
1/7/20;9239,05
30/6/20;9147,09
29/6/20;9180,36
28/6/20;9109,76
27/6/20;8946,51
26/6/20;9190,26
25/6/20;9275,81
24/6/20;9288,58
23/6/20;9629,89
22/6/20;9645,06
21/6/20;9310,9
20/6/20;9318,47
19/6/20;9315,35
18/6/20;9343,09
17/6/20;9374,04
16/6/20;9494,7
15/6/20;9481,06
14/6/20;9382,05
13/6/20;9403,53
12/6/20;9463,3
11/6/20;9340,86
10/6/20;9867,63
9/6/20;9749,6
8/6/20;9702,87
7/6/20;9732,43
6/6/20;9706
5/6/20;9712,33
4/6/20;9783,87
3/6/20;9583,65
2/6/20;9522,85
1/6/20;9680,19
31/5/20;9505,38
30/5/20;9440,21
29/5/20;9415,96
28/5/20;9446,84
27/5/20;9163,42
26/5/20;8859,07
25/5/20;8914,38
24/5/20;9001,5
23/5/20;9235,17
22/5/20;9181
21/5/20;9056,92
20/5/20;9588,55
19/5/20;9690,24
18/5/20;9677,73
17/5/20;9738,8
16/5/20;9381,42
15/5/20;9241,91
14/5/20;9656,61
13/5/20;9300,04
12/5/20;8824,98
11/5/20;8636,21
10/5/20;8675,29
9/5/20;9649,88
8/5/20;9998,9
7/5/20;9801,31
6/5/20;9250,9
5/5/20;8951,51
4/5/20;8921,68
3/5/20;8848,36
2/5/20;8934,5
1/5/20;8734,2
30/4/20;8826,56
29/4/20;8933,48
28/4/20;7736,85
27/4/20;7708,12
26/4/20;7651,93
25/4/20;7553,5
24/4/20;7533,88
23/4/20;7541,59
22/4/20;7119,34
21/4/20;6894,6
20/4/20;6868,11
19/4/20;7150,37
18/4/20;7233,21
17/4/20;7060,14
16/4/20;7060,08
15/4/20;6752,45
14/4/20;6873,41
13/4/20;6828,62
12/4/20;7122,4
11/4/20;6796,91
10/4/20;6920,1
9/4/20;7306,08
8/4/20;7325,08
7/4/20;7118,23
6/4/20;7231,12
5/4/20;6761,43
4/4/20;6843,81
3/4/20;6703,55
2/4/20;6749,37
1/4/20;6351,21
31/3/20;6481,37
30/3/20;6477,56
29/3/20;5949,89
28/3/20;6258,91
27/3/20;6683,67
26/3/20;6744,69
25/3/20;6598,56
24/3/20;6752,28
23/3/20;6414,54
22/3/20;5937,7
21/3/20;6336,94
20/3/20;5971,92
19/3/20;6254,32
18/3/20;5338,27
17/3/20;5469,8
16/3/20;4904,48
15/3/20;5177,49
14/3/20;5334,27
13/3/20;5434,09
12/3/20;5725,35
11/3/20;7863,14
10/3/20;7999,1
9/3/20;7861,2
8/3/20;8079,07
7/3/20;8892,79
6/3/20;9138,35
5/3/20;9115,82
4/3/20;8732,24
3/3/20;8738,3
2/3/20;8945,93
1/3/20;8512,54
29/2/20;8633,36
28/2/20;8671,27
27/2/20;8757,31
26/2/20;8747,24
25/2/20;9383,9
24/2/20;9606,78
23/2/20;9885,42
22/2/20;9697,32
21/2/20;9674,01
20/2/20;9610,56
19/2/20;9612,05
18/2/20;10154,96
17/2/20;9646,95
16/2/20;9773,09
15/2/20;9924,7
14/2/20;10344,55
13/2/20;10180,13
12/2/20;10389,08
11/2/20;10236,53
10/2/20;9866,28
9/2/20;10077,63
8/2/20;9925,58
7/2/20;9744,46
6/2/20;9737,36
5/2/20;9687,28
4/2/20;9139,77
3/2/20;9274,19
2/2/20;9443,43
1/2/20;9358,74
31/1/20;9354,29
30/1/20;9552,18
29/1/20;9354,7
28/1/20;9042,56
27/1/20;8945,5
26/1/20;8583,18
25/1/20;8370,63
24/1/20;8406,05
23/1/20;8382,87
22/1/20;8640,65
21/1/20;8721,88
20/1/20;8671,68
19/1/20;8718,75
18/1/20;8914,28
17/1/20;8906,32
16/1/20;8678,8
15/1/20;8821,69
14/1/20;8736,16
13/1/20;8131,06
12/1/20;8099,1
11/1/20;8101,99
10/1/20;8043,69
9/1/20;7786,84
8/1/20;8004,26
7/1/20;8021,36
6/1/20;7575,93
5/1/20;7363,55
3/1/20;7269,82
2/1/20;6960,58
1/1/20;7216,21
31/12/19;7158,27
30/12/19;7243,35
29/12/19;7388,48
27/12/19;7219,5
26/12/19;7189,08
25/12/19;7211,27
24/12/19;7246,81
23/12/19;7319,77
22/12/19;7407,05
20/12/19;7198,73
19/12/19;7157,05
18/12/19;7131,58
17/12/19;6616,45
16/12/19;6876,58
15/12/19;7120,76
13/12/19;7240,62
12/12/19;7200,62
11/12/19;7191,95
10/12/19;7222,09
9/12/19;7356,78
8/12/19;7546,9
6/12/19;7469,48
5/12/19;7379,66
4/12/19;7187,39
3/12/19;7329,85
2/12/19;7319,36
1/12/19;7381,45
29/11/19;7710,34
28/11/19;7564,94
27/11/19;7550,08
26/11/19;7113,51
25/11/19;7214,3
24/11/19;7050
22/11/19;7343,85
21/11/19;7598,7
20/11/19;8087,79
19/11/19;8108,09
18/11/19;8218,67
17/11/19;8555,38
15/11/19;8453,89
14/11/19;8651,15
13/11/19;8753,01
12/11/19;8764,95
11/11/19;8736,17
10/11/19;9042,05
8/11/19;8866,55
7/11/19;9209,87
6/11/19;9314,92
5/11/19;9357,06
4/11/19;9443,36
3/11/19;9157,7
1/11/19;9212,68
31/10/19;9189,42
30/10/19;9184,99
29/10/19;9446,04
28/10/19;9456,3
27/10/19;9623,68
25/10/19;8574,4
24/10/19;7456,59
23/10/19;7491,38
22/10/19;8125,1
21/10/19;8207,68
20/10/19;8226,5
18/10/19;7947,7
17/10/19;8046,49
16/10/19;7988,24
15/10/19;8144,33
14/10/19;8343,42
13/10/19;8263,34
11/10/19;8342,93
10/10/19;8580,86
9/10/19;8590,16
8/10/19;8130,26
7/10/19;8218,03
6/10/19;7908,65
4/10/19;8170,58
3/10/19;8161,33
2/10/19;8235,09
1/10/19;8380,24
30/9/19;8240,9
29/9/19;8013,75
27/9/19;8060,97
26/9/19;8094,12
25/9/19;8511,8
24/9/19;8582
23/9/19;9765,49
22/9/19;10008,8
20/9/19;10135,94
19/9/19;10258,85
18/9/19;10196,93
17/9/19;10250,3
16/9/19;10215,87
15/9/19;10275,78
13/9/19;10270,67
12/9/19;10331,07
11/9/19;10099,08
10/9/19;10052,99
9/9/19;10237,89
8/9/19;10366,7
6/9/19;10356,88
5/9/19;10518,1
4/9/19;10626,01
3/9/19;10712,47
2/9/19;10408,87
1/9/19;9638,82
30/8/19;9626,18
29/8/19;9526,03
28/8/19;9669,45
27/8/19;10143,08
26/8/19;10265,73
25/8/19;9998,22
23/8/19;10361,52
22/8/19;10182,76
