Date;Last Price
26/2/21;1429,948
25/2/21;1525,663
24/2/21;1591,44
23/2/21;1535,812
22/2/21;1800,45
21/2/21;1920,966
20/2/21;1965,455
19/2/21;1958,468
18/2/21;1945,645
17/2/21;1854,845
16/2/21;1753,165
15/2/21;1788,765
14/2/21;1828,26
13/2/21;1813,71
12/2/21;1851,821
11/2/21;1769,105
10/2/21;1728,627
9/2/21;1769,29
8/2/21;1700,13
7/2/21;1599,512
6/2/21;1711,028
5/2/21;1720,615
4/2/21;1641,783
3/2/21;1632,953
2/2/21;1519,983
1/2/21;1350,233
31/1/21;1296,423
30/1/21;1385,365
29/1/21;1372,677
28/1/21;1350,2
27/1/21;1276,748
26/1/21;1335,133
25/1/21;1347,155
24/1/21;1353,32
23/1/21;1247,86
22/1/21;1244,934
21/1/21;1171,655
20/1/21;1323,71
19/1/21;1410,69
18/1/21;1234,19
17/1/21;1260,857
16/1/21;1234,805
15/1/21;1159,71
14/1/21;1187,525
13/1/21;1126,665
12/1/21;1077,93
11/1/21;1032,525
10/1/21;1270,435
9/1/21;1292,232
8/1/21;1191,835
7/1/21;1254,167
6/1/21;1182,898
5/1/21;1084,975
4/1/21;1007,235
3/1/21;950,24
2/1/21;769,198
1/1/21;729,915
31/12/20;739,045
30/12/20;748,353
29/12/20;724,443
28/12/20;727,035
27/12/20;677,825
26/12/20;646,975
25/12/20;618,761
24/12/20;605,255
23/12/20;597,21
22/12/20;623,005
21/12/20;618,585
20/12/20;633,113
19/12/20;666,628
18/12/20;651,025
17/12/20;640,623
16/12/20;629,455
15/12/20;588,805
14/12/20;586,223
13/12/20;591,428
12/12/20;570,78
11/12/20;549,488
10/12/20;563,769
9/12/20;576,018
8/12/20;565,998
7/12/20;588,865
6/12/20;599,09
5/12/20;592,326
4/12/20;580,925
3/12/20;615,527
2/12/20;598,156
1/12/20;595,56
30/11/20;605,46
29/11/20;567,655
28/11/20;543,628
27/11/20;515,805
26/11/20;513,89
25/11/20;578,76
24/11/20;599,835
23/11/20;606,148
22/11/20;573,625
21/11/20;544,153
20/11/20;509,133
19/11/20;472,973
18/11/20;474,408
17/11/20;480,875
16/11/20;458,89
15/11/20;443,953
14/11/20;460,225
13/11/20;472,228
12/11/20;463,015
11/11/20;467,143
10/11/20;452,018
9/11/20;447,793
8/11/20;450,283
7/11/20;435,84
6/11/20;446,473
5/11/20;413,918
4/11/20;401,298
3/11/20;383,444
2/11/20;385,673
1/11/20;396,928
31/10/20;388,018
30/10/20;384,338
29/10/20;389,123
28/10/20;385,798
27/10/20;403,535
26/10/20;392,945
25/10/20;407,71
24/10/20;412,035
23/10/20;409,389
22/10/20;417,96
21/10/20;395,03
20/10/20;368,418
19/10/20;379,795
18/10/20;375,932
17/10/20;367,103
16/10/20;366,808
15/10/20;380,43
14/10/20;377,043
13/10/20;380,235
12/10/20;387,67
11/10/20;373,29
10/10/20;374,632
9/10/20;364,01
8/10/20;351,913
7/10/20;340,825
6/10/20;337,4
5/10/20;352,045
4/10/20;351,855
3/10/20;349,325
2/10/20;346,74
1/10/20;351,76
30/9/20;356,745
29/9/20;357,75
28/9/20;362,925
27/9/20;353,56
26/9/20;353,72
25/9/20;354,94
24/9/20;345,76
23/9/20;322,965
22/9/20;344,875
21/9/20;346,485
20/9/20;369,375
19/9/20;386,113
18/9/20;380,34
17/9/20;392,58
16/9/20;365,825
15/9/20;365,87
14/9/20;376,528
13/9/20;363,29
12/9/20;383,37
11/9/20;368,645
10/9/20;365,993
9/9/20;353,77
8/9/20;335,76
7/9/20;345,563
6/9/20;351,835
5/9/20;333,21
4/9/20;391,85
3/9/20;406,48
2/9/20;436,615
1/9/20;482,55
31/8/20;432,6
30/8/20;423,45
29/8/20;405,713
28/8/20;394,4
27/8/20;379,93
26/8/20;389,752
25/8/20;377,84
24/8/20;401,775
23/8/20;393,093
22/8/20;389,04
21/8/20;395,265
20/8/20;416,485
19/8/20;404,51
18/8/20;427,608
17/8/20;438,653
16/8/20;430,65
15/8/20;432,663
14/8/20;439,075
13/8/20;410,493
12/8/20;386,395
11/8/20;373,175
10/8/20;395,223
9/8/20;393,243
8/8/20;388,443
7/8/20;377,89
6/8/20;396,7
5/8/20;400,658
4/8/20;388,145
3/8/20;390,893
2/8/20;373,4
1/8/20;386,583
31/7/20;345,61
30/7/20;338,7
29/7/20;322,585
28/7/20;320,083
27/7/20;324,405
26/7/20;310,8
25/7/20;306,06
24/7/20;286,14
23/7/20;273,34
22/7/20;245,89
21/7/20;245,48
20/7/20;236,638
19/7/20;235,705
18/7/20;236,465
17/7/20;232,675
16/7/20;232,888
15/7/20;238,165
14/7/20;241,435
13/7/20;239,165
12/7/20;238,84
11/7/20;238,9
10/7/20;239,55
9/7/20;241,48
8/7/20;246,375
7/7/20;238,708
6/7/20;238,405
5/7/20;225,023
4/7/20;229,115
3/7/20;226,868
2/7/20;226,33
1/7/20;231,435
30/6/20;225,688
29/6/20;227,493
28/6/20;224,96
27/6/20;218,655
26/6/20;230,12
25/6/20;233,83
24/6/20;234,853
23/6/20;243,523
22/6/20;244,92
21/6/20;229,315
20/6/20;227,65
19/6/20;229,498
18/6/20;229,048
17/6/20;231,44
16/6/20;233,858
15/6/20;232,74
14/6/20;234,095
13/6/20;236,963
12/6/20;237,665
11/6/20;232,475
10/6/20;247,83
9/6/20;243,565
8/6/20;242,288
7/6/20;242,44
6/6/20;242,165
5/6/20;241,57
4/6/20;241,708
3/6/20;241,603
2/6/20;236,535
1/6/20;241,87
31/5/20;235,485
30/5/20;235,495
29/5/20;220,115
28/5/20;214,55
27/5/20;206,393
26/5/20;202,198
25/5/20;204,845
24/5/20;206,345
23/5/20;208,023
22/5/20;208,2
21/5/20;198,948
20/5/20;210,468
19/5/20;212,553
18/5/20;212,835
17/5/20;207,968
16/5/20;200,2
15/5/20;193,45
14/5/20;202,685
13/5/20;198,273
12/5/20;189,713
11/5/20;186,818
10/5/20;188,193
9/5/20;212,07
8/5/20;214,65
7/5/20;211,8
6/5/20;205,618
5/5/20;205,048
4/5/20;207,375
3/5/20;208,058
2/5/20;214,168
1/5/20;209,893
30/4/20;211,745
29/4/20;216,925
28/4/20;196,638
27/4/20;193,678
26/4/20;196,918
25/4/20;194,23
24/4/20;188,168
23/4/20;189,195
22/4/20;183,03
21/4/20;172,815
20/4/20;171,918
19/4/20;181,47
18/4/20;183,415
17/4/20;171,01
16/4/20;172,518
15/4/20;157,81
14/4/20;159,21
13/4/20;156,708
12/4/20;163,945
11/4/20;155,033
10/4/20;159,228
9/4/20;170,515
8/4/20;172,093
7/4/20;163,55
6/4/20;164,223
5/4/20;142,528
4/4/20;143,825
3/4/20;140,775
2/4/20;140,635
1/4/20;132,193
31/3/20;134,745
30/3/20;134,13
29/3/20;125,72
28/3/20;130,985
27/3/20;137,445
26/3/20;136,735
25/3/20;135,34
24/3/20;139,783
23/3/20;132,408
22/3/20;124,478
21/3/20;135,56
20/3/20;125,393
19/3/20;137,335
18/3/20;116,51
17/3/20;119,3
16/3/20;109,623
15/3/20;120,728
14/3/20;127,668
13/3/20;128,775
12/3/20;128,965
11/3/20;193,31
10/3/20;203,26
9/3/20;198,865
8/3/20;202,12
7/3/20;238,953
6/3/20;241,188
5/3/20;231,265
4/3/20;223,478
3/3/20;224,368
2/3/20;233,425
1/3/20;214,795
29/2/20;223,835
28/2/20;226,528
27/2/20;226,525
26/2/20;224,113
25/2/20;250,625
24/2/20;262,155
23/2/20;271,85
22/2/20;263,315
21/2/20;263,088
20/2/20;259,363
19/2/20;262,448
18/2/20;281,3
17/2/20;260,283
16/2/20;252,2
15/2/20;268,245
14/2/20;282,605
13/2/20;262,78
12/2/20;270,133
11/2/20;237,44
10/2/20;222,608
9/2/20;225,294
8/2/20;223,055
7/2/20;219,366
6/2/20;213,443
5/2/20;206,633
4/2/20;187,785
3/2/20;189,517
2/2/20;191,605
1/2/20;182,378
31/1/20;180,62
30/1/20;184,925
29/1/20;175,718
28/1/20;172,028
24/1/20;162,28
23/1/20;162,22
22/1/20;167,475
21/1/20;168,93
20/1/20;167,013
19/1/20;165,688
18/1/20;176,49
17/1/20;170,875
16/1/20;163,165
15/1/20;165,123
14/1/20;163,793
13/1/20;144,173
12/1/20;144,375
11/1/20;143,835
10/1/20;142,847
9/1/20;136,995
8/1/20;139,12
7/1/20;142,515
6/1/20;141,7
5/1/20;135,48
3/1/20;132,56
2/1/20;127,911
1/1/20;131,79
31/12/19;128,415
30/12/19;131,675
29/12/19;134,777
27/12/19;125,71
26/12/19;126,382
25/12/19;125,468
24/12/19;128,3
23/12/19;127,288
22/12/19;132,095
20/12/19;128,42
19/12/19;126,91
18/12/19;130,833
17/12/19;122,258
16/12/19;132,03
15/12/19;142,7
13/12/19;144,653
12/12/19;145,046
11/12/19;143,03
10/12/19;145,272
9/12/19;147,581
8/12/19;151,381
6/12/19;148,8
5/12/19;148,335
4/12/19;145,628
3/12/19;148,24
2/12/19;148,675
1/12/19;151,419
29/11/19;152,983
28/11/19;152,555
27/11/19;153,923
26/11/19;148,308
25/11/19;148,33
24/11/19;144,53
22/11/19;153,41
21/11/19;159,953
20/11/19;175,275
19/11/19;174,855
18/11/19;178,803
17/11/19;185,387
15/11/19;179,72
14/11/19;184,96
13/11/19;187,657
12/11/19;186,253
11/11/19;186,318
10/11/19;189,66
8/11/19;185,598
7/11/19;186,508
6/11/19;190,605
5/11/19;190,403
4/11/19;186,45
3/11/19;180,675
1/11/19;184,375
31/10/19;181,46
30/10/19;182,983
29/10/19;191,535
28/10/19;183,938
27/10/19;186,598
25/10/19;180,97
24/10/19;161,04
23/10/19;160,578
22/10/19;172,683
21/10/19;173,887
20/10/19;175,173
18/10/19;174,11
17/10/19;176,555
16/10/19;174,663
15/10/19;178,56
14/10/19;186,968
13/10/19;181,035
11/10/19;181,934
10/10/19;192,403
9/10/19;192,593
8/10/19;177,838
7/10/19;179,431
6/10/19;171,191
4/10/19;177,555
3/10/19;172,78
2/10/19;177,355
1/10/19;177,758
30/9/19;177,09
29/9/19;168,836
27/9/19;171,166
26/9/19;164,075
25/9/19;170,807
24/9/19;165,555
23/9/19;205,143
22/9/19;208,278
20/9/19;216,344
19/9/19;219,8
18/9/19;211,287
17/9/19;213,04
16/9/19;199,24
15/9/19;189,198
13/9/19;180,97
12/9/19;180,025
11/9/19;177,01
10/9/19;178,053
9/9/19;179,42
6/9/19;168,77
5/9/19;172,005
4/9/19;176,368
3/9/19;181,388
2/9/19;179,98
1/9/19;170,423
30/8/19;169,122
29/8/19;169,763
28/8/19;171,643
27/8/19;186,638
26/8/19;186,355
25/8/19;184,383
23/8/19;192,765
22/8/19;192,508
